,Unnamed: 0,Domain,Sub-domain,Paragraph,Context,Sentence,Rating,Transliteration,AYA_8b_vanilla,AYA_8b_avg,AYA_8b_entropy,AYA_32b_vanilla,AYA_32b_avg,AYA_32b_entropy,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,conf_noscale_aya_32b_vanilla,conf_noscale_aya_32b_avg,conf_noscale_aya_32b_entropy,conf_noscale_aya_32b_verbal_conf,noscale_aya_8b_vanilla,noscale_aya_8b_avg,noscale_aya_8b_entropy,noscale_aya_32b_vanilla,noscale_aya_32b_avg,noscale_aya_32b_entropy,FKGL,FRE,ARI,RSRS_mBERT,AYA_8b_entropy_minmax,AYA_32b_entropy_minmax,conf_aya_32b_entropy_minmax,conf_noscale_aya_32b_entropy_minmax,noscale_aya_8b_entropy_minmax,noscale_aya_32b_entropy_minmax,conf_aya_32b_verbal_conf_minmax,conf_noscale_aya_32b_verbal_conf_minmax
45,45,,,,,,3,False,0.2007643596197061,0.18826171316468948,0.000103641,-0.029012454238238738,-0.06315096951670407,0.000291127,-0.023276279388580703,-0.011564067232080682,0.003590501,0.7957912193577072,0.31534433509161613,0.16211274489495653,0.046047818,0.7998811457844482,0.7573938913476961,0.43592926535090976,0.073522602,-0.18425966591406576,-0.46250916314205576,0.081355771,9.5,18.39,1.1262462304763623,2.0927089611408154,0.001763696405839503,0.004924403593037558,0.051359277310772306,0.43841703055304637,0.6531289359002478,0.7622014250583558,0.4718828194156801,0.5323468409415235
46,46,,,,,,6,False,0.2007643596197061,0.4440597293144476,0.031478251,3.0695176584056543,3.1064261313633295,0.007980985,3.084107018986945,3.121120224909119,0.014199402,0.7995015638854894,1.8531879418397716,1.952288705608494,0.001157712,0.8020100764277274,1.411841040182113,1.3817755000508052,0.044550523,1.7450474242449758,1.837749696422366,0.001428113,2.1,37.09,0.3137840092758523,0.6333075419775317,0.5587637398199188,0.13499910256473813,0.20311175456740949,0.006450773887285016,0.39573929074843667,0.011156839117676938,0.49073712123928015,0.5438195617038208
47,47,,,,,,2,False,0.2007643596197061,0.15341788668920525,0.007244989,-0.029012454238238738,0.11210934888397556,0.036122822,1.012518153403261,0.798757041640998,0.05645073,0.7651350910480346,0.31534433509161613,0.34241754424339127,0.001546708,0.7998945035665657,-0.551500406321138,-0.05492113868111345,0.1125301791735022,0.45884269747228146,0.4994538347842366,0.001137563,-0.8,28.16,-0.7952914037915102,-0.5345261773371567,0.1285455479104494,0.611021023422791,0.8074857317949014,0.010193985052301078,0.9996745340576882,0.008426670238650555,0.31610216574170735,0.5324188254867788
48,48,,,,,,5,False,0.2007643596197061,0.1880234408636948,5.66620570247843e-06,1.0038309166430592,1.000167513641759,0.001537661,1.012518153403261,0.9641257704550618,0.022689041,0.7835480065840471,0.31534433509161613,0.3446536454428438,0.001985764,0.799828191257484,-0.551500406321138,-0.4476130640300014,0.04732758,0.45884269747228146,0.495905258282477,0.002357477,4.4,47.31,0.14613307474241372,0.18230488690684113,2.4329297301579856e-05,0.02600964792498618,0.32454975736002295,0.014418911070222322,0.4204108276373273,0.01988965849502155,0.40966831960395655,0.5320614711466551
49,49,,,,,,3,False,0.2007643596197061,0.1920712388897462,0.001662648,-0.029012454238238738,-0.06584881489903736,0.001255737,-0.023276279388580703,-0.01977338672513102,0.000273287,0.7987570376440999,0.31534433509161613,-0.3540436517536239,0.088167442,0.799937037415009,0.7573938913476961,1.0126927366733025,0.082301026,-1.4704643926867602,-1.2081759087991695,0.070904588,1.3,57.71,-0.9629423383249488,-0.9079896757890611,0.0294410752380498,0.021240875935581733,0.003908986079814606,0.8437236322226741,0.7311169683901544,0.6639963155226146,0.4869537737992671,0.5326480386683712
50,50,,,,,,3,False,0.2007643596197061,0.17344480304095794,0.003579105,-1.0618558251195365,-1.1271579209957372,0.00033089,-1.0590707121804226,-1.0813655979681775,0.000476008,0.7990348983836156,0.31534433509161613,-0.3761737052619119,0.080920238,0.7998055850439869,-0.551500406321138,-0.8177899756804055,0.057657093,-1.4704643926867602,-1.2937864609059215,0.061932085,0.5,36.27,-0.07310276272439045,-0.9057466112298983,0.06346433902367825,0.005596998620827633,0.006808759952899362,0.7739856016826453,0.5121788255659888,0.5796857030374283,0.48836573708422115,0.5319396471803537
51,51,,,,,,5,False,0.2007643596197061,0.18876242336085441,0.000271461,-0.029012454238238738,0.2494911558438391,0.048664114,1.012518153403261,0.9293877976766546,0.027455394,0.7817571334840722,0.31534433509161613,0.34039300529017585,0.001303917,0.7997493305,0.7573938913476961,0.6000046071952437,0.061228906,0.45884269747228146,0.49270947805425364,0.004413666,4.8,21.97,1.2552084878097765,1.0357377160717487,0.0047430401263112735,0.8231582022388623,0.3927289094917663,0.007857668015710946,0.5439110212644276,0.03921075027680225,0.4005679081187523,0.5316364937277931
52,52,,,,,,6,False,1.9875671602350904,2.0419211477515575,0.012891551,2.036674287524357,2.0613502671795123,0.001645811,2.048312586195103,2.0406079546096647,0.018313672,0.7962670894398073,1.084266138465694,1.1292002261201566,0.01115551,0.7010964262733068,1.411841040182113,1.4908308333104292,0.023269216,1.1019450608586288,1.0821413407169063,0.03954042,5.6,25.38,0.4685387180759493,0.8128088727274682,0.22879014948925117,0.02783901573565179,0.26196334198467963,0.10265708217625266,0.206674914074027,0.36928120490428656,0.4743009771068474,0.0
53,53,,,,,,2,False,0.2007643596197061,0.17514546991758062,0.003226872,-0.029012454238238738,-0.08506113412056729,0.008053624,-0.023276279388580703,-0.132852644679578,0.027308036,0.7984112616201713,-1.991421075030617,-1.8180096597166278,0.060617286,0.7893298667777572,-1.860394703989972,-1.961108608180836,0.01847692,-1.4704643926867602,-1.4262107155602126,0.0340930751519048,2.8,64.54,-0.6405366949914132,0.02998605451405452,0.05721107256739811,0.13622779834281432,0.3906210623600433,0.5786153752299692,0.16409987598641018,0.31809493273910255,0.48519669559003464,0.47548642695339494
54,54,,,,,,4,False,0.2007643596197061,0.19058235262725243,0.000812213,-0.029012454238238738,0.17420353608273823,0.042869054,-0.023276279388580703,0.41517465765199724,0.055005315,0.7974054991,0.31534433509161613,0.3421600305860698,0.000487345,0.7999440803538619,0.7573938913476961,0.8064772009546962,0.029640436,0.45884269747228146,0.49864904939582483,0.000937798,2.1,7.03,0.35247268647587665,-0.3259910005196394,0.01434312399910683,0.7251341964609996,0.7868101399580182,0.0,0.26327720536917787,0.006549567550236491,0.4800858628961473,0.5326859927797751
55,55,,,,,,2,False,-1.5860384409956783,-1.5914336336754196,0.02156902,-1.0618558251195365,-1.1158411699029689,0.004954996,-1.0590707121804226,-1.079169082325186,0.002718806,0.7995425552097004,-1.991421075030617,-1.5074504510968438,0.088796891,0.7437754365137664,-1.205947555155555,-1.2963734130114917,0.016479704,-1.4704643926867602,-1.6713005037135178,0.070727678,-1.5,66.81,-1.1950744015250943,-0.588741258715826,0.3828430798595196,0.0838142031470015,0.03889032546908538,0.8497806624353452,0.1463564921743089,0.6623339710848636,0.4909454207093251,0.22999545262116294
56,56,,,,,,4,False,0.2007643596197061,0.18803199134886484,4.295788907297574e-06,-0.029012454238238738,0.33816855902355564,0.053253098,1.012518153403261,0.9020138801352868,0.031918901,0.7817571302236359,0.31534433509161613,0.343188208202327,0.001301835,0.7998654715859402,0.7573938913476961,0.5149119580351526,0.071686761,0.45884269747228146,0.49852207970977486,0.000892214,7.5,12.87,0.5717085239426809,0.42232970344204956,0.0,0.9007813147054319,0.45657607372700054,0.007837633450713973,0.636819217031086,0.006121235014763979,0.40056789155068184,0.5322623733224288
57,57,,,,,,3,False,0.2007643596197061,0.1880318720136167,1.81528608901415e-05,-0.029012454238238738,-0.06352896779106611,2.5878624843667982e-05,-0.023276279388580703,-0.019455073672700607,0.000117024,0.7998117211751378,0.31534433509161613,0.15122934537837046,0.036553832,0.7998959252855797,0.7573938913476961,0.40397489301378703,0.090534658,0.45884269747228146,0.10831758702773515,0.06658154,-1.2,-18.63,0.7135670070094368,-0.20075879171158045,0.00024600751040526365,0.000437701426210474,0.0016737595135987565,0.3470587790653546,0.8042650368732825,0.6233745598449781,0.49231320106368237,0.5324264870727977
58,58,,,,,,4,False,0.2007643596197061,0.18806008835452906,1.83706219665538e-05,-0.029012454238238738,-0.06286614848489427,0.000421604,-0.023276279388580703,0.044212580017898614,0.018246938,0.7946597817445706,-0.4535774682824616,-0.33442908093906615,0.089430351,0.7531201966736063,0.7573938913476961,0.31179768003845615,0.084583629,-0.827362029300413,-1.0928985451024125,0.067770538,6.4,28.79,0.42985004087592493,0.4057237952636266,0.00024987346854834645,0.007131434788897165,0.2610087615038886,0.8558762894972972,0.7513957470098198,0.6345470442257204,0.4661333624332036,0.28035398555080127
59,59,,,,,,2,True,-1.5860384409956783,-1.4814642492345247,0.031477974,-0.029012454238238738,-0.06584615723614323,0.001257146,-0.023276279388580703,-0.02221167027822243,0.001401632,0.7957913622057162,0.31534433509161613,-0.00773210834720528,0.068830102,0.7996803871107602,-0.551500406321138,-0.4265254013335922,0.058433135,-0.827362029300413,-0.5153342349911032,0.088916426,9.1,69.57,0.4169538151425838,-0.09358211857122865,0.5587588221807186,0.021264709308168213,0.02004912622723801,0.6576452484097,0.5190732281044778,0.8332455310162125,0.471883545305003,0.5312649606035689
60,60,,,,,,1,True,-3.3728412416110625,-3.244704663106726,0.045769341,-2.0946991960008345,-2.1912649853264385,2.248879974148137e-09,-2.0948651449722644,-2.1435582663951354,1.2737326851518258e-08,0.8997176353804207,-4.298186485152851,-4.483793447001301,0.001702411,0.8866610091990325,-2.514841852824389,-2.713167482393448,5.646347307661388e-06,-3.3997714828458014,-3.520590178306248,0.000349947,2.9,144.14,0.2621991063424868,-2.265165355211768,0.8124764632747925,0.0,0.0,0.011692276057932232,0.0,0.0010257936534733203,0.9999901152382709,0.9999999999999996
61,61,,,,,,3,False,0.2007643596197061,0.1866731678934319,0.000474218,1.0038309166430592,0.8254883870625594,0.036019084,-0.023276279388580703,0.007720364623488876,0.009869781,0.7880797896311378,0.31534433509161613,0.2942077806776282,0.018389173,0.7998487118,0.7573938913476961,0.21658103848026003,0.088622829,0.45884269747228146,0.49731759841772144,0.002124096,-0.8,28.16,0.42985004087592493,-0.7611065720521762,0.008342627748356885,0.6092662850229498,0.1411797304743994,0.1722648110618031,0.7872802361656446,0.017696681234116177,0.4326968024656255,0.5321720555167571
62,62,,,,,,3,False,1.9875671602350904,1.595707689303652,0.046754917,1.0038309166430592,0.9693654196664842,0.010776654,1.012518153403261,0.5775742444125584,0.055117126,0.7952571671456099,0.31534433509161613,0.0945350720622886,0.051856911,0.7999370536544405,0.7573938913476961,0.8517785138439171,0.03222154,-0.18425966591406576,-0.2427469023442634,0.052079541,8.7,14.99,0.790944361409485,0.3435484427371652,0.8299736010810592,0.1822881166921141,0.7884095135627434,0.4943164788152821,0.28620788433977984,0.48710573742724717,0.4691690063125975,0.5326481261820075
63,63,,,,,,5,False,0.2007643596197061,0.23227511686523913,0.00878667,1.0038309166430592,0.9967017615248086,0.002050389,1.012518153403261,1.0391517691091565,0.002287795,0.7817570972650174,0.31534433509161613,0.34169515242585746,0.000852602,0.7998821415277348,0.7573938913476961,0.9257340564367412,0.032821409,0.45884269747228146,0.4968759742121685,0.002026078,7.5,-11.18,1.7452650656767508,1.3863000999570885,0.15591533462431328,0.03468249211201306,0.032725032101293516,0.0035147767085015585,0.2915371556374169,0.016775649765575794,0.4005677240698087,0.5323522069616486
64,64,,,,,,3,False,0.2007643596197061,0.18803764466617928,7.124950520386902e-06,-0.029012454238238738,-0.05724446194085694,0.002910058,-0.023276279388580703,-0.016230841652950228,0.001723925,0.7893307912153886,0.31534433509161613,-0.17478352350344278,0.079613155,0.7998059422566712,-0.551500406321138,-0.4054649821616675,0.047321152,0.45884269747228146,0.3444075021099629,0.0473459644492667,0.5,-17.82,0.6490858783427296,-0.17088246584022015,5.0226700549144766e-05,0.04922387719224508,0.024659289066204397,0.761407869060195,0.4203537209091896,0.44262642789256773,0.4390538297644797,0.531941572185
65,65,,,,,,2,True,0.2007643596197061,0.18764541996242204,0.00015807,-1.0618558251195365,-0.9523786320788362,0.035909031,-0.023276279388580703,-0.25598046321219375,0.042661774,0.7754911825778521,0.31534433509161613,0.32221613702208146,0.009813136,0.7999370049958656,-1.205947555155555,-1.0514693682980312,0.055339578,0.45884269747228146,0.48159517590632045,0.0100018296710269,5.2,98.81,-1.2208668529917772,-0.8872188237794502,0.0027299858788555793,0.6074047277814594,0.6102449212922141,0.08973975309207886,0.4915898866954301,0.09172023417129022,0.3687271642974914,0.5326478639629246
66,66,,,,,,4,False,0.2007643596197061,0.18803566298593583,9.76669838632124e-06,-0.029012454238238738,-0.06355259194643037,0.000127071,-0.023276279388580703,-0.01732161493797246,0.001285417,0.7880795231929028,-0.4535774682824616,-0.20472681310281335,0.070196479,0.7592656565741948,0.7573938913476961,0.2422073163292108,0.087848448,-0.18425966591406576,-0.41087795015664513,0.093044509,5.2,8.66,0.5717085239426809,0.5537728124248621,9.712620546775496e-05,0.002149380333245074,0.018386756661872086,0.6707935523563245,0.7804005900483498,0.8720352874665235,0.43269544854636965,0.3134716193346594
67,67,,,,,,3,False,0.2007643596197061,0.18810841936594883,3.605818246007157e-05,-0.029012454238238738,0.008354365959921926,0.019874677,-0.023276279388580703,0.3817301658467057,0.053406641,0.7867033982449584,0.31534433509161613,0.3429729668494142,0.001206006,0.7998661540268813,0.7573938913476961,0.5638939680784426,0.067136451,0.45884269747228146,0.4943273999569466,0.003999565,1.7,2.33,0.5588122982093392,0.42409044006050584,0.0005638844463032428,0.3361820641437586,0.7639422915516868,0.006915494964116874,0.596393996727402,0.035319627705906693,0.4257026005988944,0.5322660509689405
68,68,,,,,,4,False,0.2007643596197061,0.18805398989718197,1.1592278962506168e-05,1.0038309166430592,0.983513526766575,0.006634088,1.012518153403261,0.9926004549021313,0.015681361,0.7777297637027388,0.31534433509161613,0.3477139755362229,0.003778809,0.7998963661343055,0.7573938913476961,0.5950444945289701,0.061292484,0.45884269747228146,0.4863750036464406,0.007671145,7.1,32.21,0.7651519099428022,0.8890768916887578,0.00012953612100745108,0.11221620828751133,0.22431008127842025,0.03167293441076111,0.5444758519367263,0.06981982888592973,0.380102626567691,0.5324288627886733
69,69,,,,,,1,False,-1.5860384409956783,-1.7366969980736988,0.000488188,-2.0946991960008345,-2.127334540503229,0.018248535,-2.0948651449722644,-2.142571746563477,0.000594371,0.8996818472566247,-2.760342878404695,-2.8108808143477084,0.028809037,0.7970698066870682,-1.860394703989972,-2.0038253948147906,0.008726403,-2.1135667560731073,-2.30413652762819,0.0383505035018792,-1.5,30.75,-0.08599898845773206,-1.1160517323356478,0.008590640093577899,0.3086757134237272,0.008501855068550583,0.27253255485029687,0.07747571240199148,0.35810008980599206,0.9998082560921189,0.5171966487386004
70,70,,,,,,5,False,0.2007643596197061,0.18867735377474232,0.000242737,1.0038309166430592,1.028146453891898,0.012273207,1.012518153403261,1.0683876425497156,0.023463776,0.7294204682511918,0.31534433509161613,0.3653886903671915,0.010697961,0.7994699917659773,0.7573938913476961,0.7857023216833157,0.026836739,0.45884269747228146,0.500418524209526,0.001306324,7.9,23.6,0.39116136367590104,0.9588272443378427,0.004233096919143885,0.20760245682299758,0.3356317681608986,0.09825420264704944,0.23836899716143417,0.01001244215464908,0.13461651860419455,0.5301311486365132
71,71,,,,,,3,False,0.2007643596197061,0.18808385499306488,2.600871053437192e-05,-0.029012454238238738,-0.05324915130407474,0.004430554,-0.023276279388580703,-0.016897906047881574,0.001741756,0.7835480880567388,0.31534433509161613,0.3414973168829354,0.000829449,0.7998619896680225,0.7573938913476961,0.2602978208667256,0.086197352,0.45884269747228146,0.47635303056329836,0.0118523675822949,0.9,53.01,-1.0145272412583146,-0.48160412286128107,0.00038547405972303437,0.07494321550612222,0.02491434832464814,0.003291981183345472,0.765732156569635,0.10910891431172176,0.40966873361152567,0.532243609408201
72,72,,,,,,6,False,0.2007643596197061,0.20262199764671596,0.003577304,1.0038309166430592,1.1133251924279588,0.02756142,1.012518153403261,1.1403066829855504,0.02678798,0.7407321284076204,0.31534433509161613,0.5213966474079549,0.042638818,0.7997479373713986,0.7573938913476961,1.0571705270057803,0.05242173,0.45884269747228146,0.4997664270221097,0.000481406,1.7,50.41,-0.42130085752460883,-0.2293844842375941,0.06343236549227216,0.46620407258628466,0.3831820461686227,0.4056130766266828,0.46566755432408313,0.002261055297486156,0.19209728706608464,0.5316289862143475
73,73,,,,,,2,False,0.2007643596197061,-0.12871925172985313,0.035918517,-0.029012454238238738,-0.06585559923183391,0.00125229,-0.023276279388580703,-0.02341390474729433,0.001916514,0.7995397329648767,0.31534433509161613,0.11232748858939283,0.036915643,0.7998952095849688,-1.205947555155555,-1.1632945989882695,0.039521445,-0.827362029300413,-1.116248795018209,0.073360065,-0.8,70.22,-1.1692819500584115,-1.1038721871158206,0.6375927150572225,0.021182569593987982,0.02741413217788755,0.3505403957781887,0.3510606675174017,0.6870693387150603,0.4909310793306929,0.532422630191276
74,74,,,,,,4,False,0.2007643596197061,0.1879655481813,3.323752382508546e-05,-0.029012454238238738,0.1305913358234263,0.038171904,-0.023276279388580703,0.004809865505578545,0.008796055,0.7974044793483955,0.31534433509161613,0.3457137853697798,0.002893059,0.7999367680025387,-0.551500406321138,-0.5266898944945997,0.036654289,0.45884269747228146,0.4992413925704518,0.000296465,2.1,31.07,-0.008621634057683318,-0.355665691605773,0.0005138087009109157,0.6456814455422021,0.1258208746989652,0.023149583812264007,0.3255886858403227,0.0005232471314010811,0.48008068097721956,0.5326465868155119
75,75,,,,,,2,False,0.2007643596197061,-0.12863946237455254,0.035943141,-1.0618558251195365,-1.026407545741302,0.025544831,-1.0590707121804226,-1.0824186207647915,0.003449732,0.7987674980664451,0.31534433509161613,0.3382628673207863,0.0021615,0.7997484020688788,-0.551500406321138,-0.9150254607576668,0.057405702,0.45884269747228146,0.3919492526013583,0.0245590467217946,-1.7,43.42,-0.08599898845773206,-0.4031687306724525,0.6380298701029434,0.4320932727347604,0.049345680947592035,0.01610997462176337,0.5099454532117178,0.22850791600656203,0.4870069289600947,0.5316314904501929
76,76,,,,,,5,False,0.2007643596197061,0.22718261496975542,0.007976902,1.0038309166430592,1.031402096629483,0.010713151,1.012518153403261,1.1429841827097773,0.025648334,0.7880795937296625,0.31534433509161613,0.37188397373713855,0.012839106,0.7998824037000001,1.411841040182113,1.4413919994418471,0.037852269,0.45884269747228146,0.4996182043079755,0.000536122,7.5,-17.19,1.513133002476605,1.0677650742751288,0.141539353180868,0.18121395724615297,0.3668802535799637,0.11885790517848502,0.33623161026072645,0.0027751971676799533,0.43269580698245225,0.5323536197973371
77,77,,,,,,4,False,0.2007643596197061,0.18797262382008392,7.577807343461835e-05,-0.029012454238238738,-0.05870234461579179,0.002427653,-0.023276279388580703,0.001684356388750019,0.008280767,0.7851957446438519,0.31534433509161613,0.2817630062288635,0.016031663,0.7999508851136625,0.7573938913476961,0.16492602471634923,0.09058616,0.45884269747228146,0.4555031969411382,0.0129853837014925,-1.9,-28.05,1.2423122620764349,-0.7671642673395778,0.0012690400162760666,0.04106394951120816,0.11845006121879242,0.1495790822788927,0.804722583654948,0.11975536190445463,0.4180413832030827,0.5327226633539399
78,78,,,,,,5,False,0.2007643596197061,0.37162928377288856,0.025274828,1.0038309166430592,0.9998565317830221,0.000664036,1.012518153403261,1.0427764306567657,0.003258309,0.7731053645897674,0.31534433509161613,0.34453910023548734,0.002087542,0.7999735681044285,0.7573938913476961,0.8640821422397594,0.01734716,0.45884269747228146,0.4990305121947753,0.000723581,11.0,19.21,0.9843877474096063,1.683062355411257,0.4486330679066775,0.011232195741974234,0.046607516602963195,0.015398295295132104,0.15406302203793412,0.004536665857727819,0.35660351052175754,0.5328449010698253
79,79,,,,,,4,False,0.2007643596197061,0.1881405623637506,5.236950150447383e-05,1.0038309166430592,0.5345818665359099,0.055059311,1.012518153403261,0.9787598241110778,0.01837388,0.7679173672,0.31534433509161613,0.32293543636251926,0.008997786,0.7999084754139005,0.7573938913476961,0.5883421141059371,0.060829161,0.45884269747228146,0.45409609774756976,0.0202355063001968,5.6,7.35,1.1778311334097278,0.9938021778947684,0.0008534627204514461,0.9313335839740936,0.26282457286530214,0.08189384407657267,0.5403596632931473,0.18788153326259735,0.3302404415629865,0.5324941192045487
80,80,,,,,,5,False,1.9875671602350904,2.1057998289998974,0.002161864,2.036674287524357,2.060586489369686,0.002070075,2.048312586195103,2.099278790519714,0.005109024,0.7562169247433758,1.084266138465694,1.403513915072362,0.051781344,0.7022952247930334,1.411841040182113,1.4146376702263554,0.03943522,1.7450474242449758,1.5214691347152973,0.0573932762340741,8.1,16.94,0.8941141672762165,2.5442915547746248,0.038303761775763036,0.03501548272431785,0.07308062498110879,0.4935893164842896,0.3502946395719024,0.5370365395867898,0.27078405634187774,0.006460276529203668
81,81,,,,,,5,False,0.2007643596197061,0.188118923322577,4.027580683698712e-05,1.0038309166430592,0.659085466017964,0.050426454,1.012518153403261,0.5775953385184753,0.055125961,0.7651350458139404,0.31534433509161613,0.2907652326391534,0.01924305,0.7990199347190213,0.7573938913476961,0.8036884229485987,0.030359063,0.45884269747228146,0.41296324676089924,0.031815579,5.2,14.66,0.790944361409485,0.4218064187904403,0.0006387608180269468,0.8529683554283993,0.7885358916990425,0.1804814557572509,0.2696615296879991,0.2966943162667816,0.31610193588238866,0.5277058094911866
82,82,,,,,,4,False,0.2007643596197061,0.18796412645044258,3.240255977119403e-05,-0.029012454238238738,-0.023820290207087785,0.012798097,-0.023276279388580703,0.04422281197339225,0.018259868,0.7867033808914357,0.31534433509161613,0.32537720180427676,0.008100535,0.7999284044361785,-0.551500406321138,-0.5014416841801069,0.035585844,0.45884269747228146,0.45738449503571077,0.0191099162717955,1.7,14.35,0.08165194607570657,-0.002110378916869727,0.0004989854086288213,0.2164810224276233,0.26119371558451654,0.07325982223310429,0.3160965579397248,0.17730486533596287,0.42570251241609824,0.5326015158961144
83,83,,,,,,4,False,0.2007643596197061,0.22718214955510466,0.007977117,1.0038309166430592,1.00149837591847,0.000984682,1.012518153403261,1.02936910824619,0.005508657,0.7294210596018729,0.31534433509161613,0.34168205499886134,0.00050367,0.7993293213740401,0.7573938913476961,0.9452860050729208,0.038603572,0.45884269747228146,0.49783497405104266,0.001354597,2.8,52.51,-0.4341970832579505,0.5266553518241972,0.14154317012104145,0.016655954142516853,0.07879707928146484,0.00015709138980577516,0.34290623007560034,0.010466042024885666,0.1346195235823422,0.5293730816082083
84,84,,,,,,3,False,0.2007643596197061,0.1881178724861154,4.1008171910948216e-05,-0.029012454238238738,-0.02832468318174915,0.011678525,-0.023276279388580703,-0.004672658413751736,0.005967603,0.7880797348394367,0.31534433509161613,0.33883407086931916,0.002314175,0.7998659373109944,0.10294674251327904,0.12419397402411457,0.087946904,0.45884269747228146,0.4846359182883559,0.007451033,0.9,16.95,0.4556424923426082,-0.29739296383890135,0.0006517626490613816,0.19754335272330045,0.0853619621498246,0.017579127941126108,0.7812752789135524,0.06775153450527148,0.43269652403884784,0.5322648830958285
85,85,,,,,,5,False,0.2007643596197061,0.1881587025169982,5.647232954209101e-05,1.0038309166430592,0.9788339892823013,0.00807289,1.012518153403261,1.0363696205744646,0.00387255,0.7754911845,0.31534433509161613,0.33289073958618876,0.004993581,0.7995328068303877,0.7573938913476961,0.8161279851167283,0.018732151,0.45884269747228146,0.3089598391915263,0.0504357686558717,6.4,46.82,0.13323684900907257,0.04553730176889474,0.0009263010886438561,0.1365536846141068,0.055393779513946535,0.043362381380264374,0.16636736312538083,0.47165994118514315,0.36872717406498223,0.5304696564671567
86,86,,,,,,3,False,0.2007643596197061,0.18786837569830386,7.08291567156731e-05,-0.029012454238238738,-0.06359305094564291,0.00015557,-0.023276279388580703,-0.020819738921821276,0.001900522,0.7970691650971616,0.31534433509161613,0.3360864791653505,0.003120025,0.7999081019000001,-1.205947555155555,-0.9820369942772419,0.056324417,0.45884269747228146,0.48342551649656895,0.007449424,3.6,73.96,-0.8597725324582173,-0.7543464061360667,0.0011811808579532965,0.0026314437011244933,0.02718537845341711,0.02533362083392756,0.5003392539997807,0.06773641544925237,0.47837676479068225,0.5324921063533101
87,87,,,,,,1,False,0.2007643596197061,0.17915952256568352,0.002362902,-1.0618558251195365,-0.7258413082751536,0.053284879,-1.0590707121804226,-0.8883395141779751,0.038419638,0.7994195777449932,0.31534433509161613,-0.767870808830221,0.092681729,0.7998287790629547,-1.205947555155555,-1.0660311761953172,0.053537185,-1.4704643926867602,-1.470306729847263,0.09286007,-0.4,80.95,-1.4787913676586057,-1.6458322986475173,0.04187283162963149,0.9013188934237931,0.5495643053773741,0.8871634863612433,0.4755773218154949,0.8703021963707439,0.4903205045540382,0.5320646388064616
88,88,,,,,,3,False,0.2007643596197061,0.18853162537160814,0.00019566,-0.029012454238238738,0.403216943690777,0.055402691,-0.023276279388580703,0.26934334302628543,0.047738372,0.7679175919706154,0.31534433509161613,0.40300048808737743,0.021675821,0.799576230201717,0.7573938913476961,1.0163100748254155,0.050521412,0.45884269747228146,0.5037273643566318,0.003377298,-1.7,55.19,-0.6663291464580959,0.04781730199527805,0.003397329046848273,0.9371418902045731,0.6828618985395359,0.2038914023097278,0.4487850180140172,0.029472461993137418,0.33024158374614254,0.5307036632514497
89,89,,,,,,4,False,1.9875671602350904,2.0108401276466648,0.016784035,1.0038309166430592,1.499036716636709,0.055533307,1.012518153403261,1.4430846949083476,0.053411451,0.7407326369173006,1.084266138465694,0.8195646435986232,0.054330362,0.7182427653293416,1.411841040182113,1.516881875953912,0.016827345,0.45884269747228146,0.6217360458971518,0.038308591,4.0,-23.51,1.577614131143312,1.2762338000024434,0.29789423578669383,0.9393512725990057,0.7640110950418508,0.5181178788279305,0.1494449551606973,0.35770625670231726,0.19209987108353088,0.09240092471146699
90,90,,,,,,4,False,0.2007643596197061,0.6599592351421949,0.04472169,1.0038309166430592,1.0198793584390973,0.011063461,1.012518153403261,0.9668620960611588,0.028606625,0.7880796083339646,0.31534433509161613,0.375623645787449,0.0141435,0.7999737444479706,0.7573938913476961,0.9212019424637632,0.047092171,0.45884269747228146,0.5015110436159425,0.00212675,-1.2,-18.63,0.8941141672762165,-0.2137156861625962,0.7938772949510172,0.18713948510333528,0.4091964169314753,0.131409762226835,0.41831944030625096,0.017721619689476477,0.4326958811949462,0.5328458513780103
91,91,,,,,,4,False,0.2007643596197061,0.22266381615387282,0.007235427,1.0038309166430592,1.063769193575148,0.018570322,1.012518153403261,1.057199817979215,0.009316787,0.7622449792767668,1.084266138465694,1.1365881451908821,0.055156283,0.7148759053825315,1.411841040182113,1.3843987959694481,0.043889963,0.45884269747228146,0.7590039318656822,0.063109342,4.4,35.29,0.030067043142341054,0.1972661491912249,0.1283757917153883,0.31411877195068655,0.13326956057008446,0.5260655099311327,0.3898708370554352,0.5907478624730366,0.3014159178120597,0.07425705321548381
92,92,,,,,,4,False,0.2007643596197061,0.18826747127615415,0.000100375,1.0038309166430592,0.9099472248836519,0.023471688,-0.023276279388580703,0.41318195145419223,0.054367562,0.7904648852340415,0.31534433509161613,0.3420342264734263,0.000786829,0.7999365567,0.7573938913476961,0.6446382128524337,0.053595253,0.45884269747228146,0.4988666717514743,0.000669555,6.4,16.77,0.8554254900761922,0.9428643797973916,0.00170571442162391,0.39702585645083316,0.7776875552880461,0.0028818595886427375,0.4760932013253732,0.0040290076100655235,0.4448167854048286,0.5326454481147143
