,Unnamed: 0,index,ID,text,course,level,AYA_32B_vanilla,AYA_32B_avg,AYA_32B_entropy,AYA_8B_vanilla,AYA_8B_avg,AYA_8B_entropy,noscale_AYA_32B_vanilla,noscale_AYA_32B_avg,noscale_AYA_32B_entropy,noscale_AYA_8B_vanilla,noscale_AYA_8B_avg,noscale_AYA_8B_entropy,conf_aya_32B_vanilla,conf_aya_32B_avg,conf_aya_32B_entropy,conf_aya_32B_verbal_conf,conf_noscale_aya_32B_vanilla,conf_noscale_aya_32B_avg,conf_noscale_aya_32B_entropy,conf_noscale_aya_32B_verbal_conf,FKGL,ARI,LIX,RSRS_mBERT,AYA_32B_entropy_minmax,AYA_8B_entropy_minmax,noscale_AYA_32B_entropy_minmax,noscale_AYA_8B_entropy_minmax,conf_aya_32B_entropy_minmax,conf_noscale_aya_32B_entropy_minmax,conf_aya_32B_verbal_conf_minmax,conf_noscale_aya_32B_verbal_conf_minmax
131,131,89,90,,,12,0.7570164508398803,0.31285948533832364,0.061533723,0.2703166158463968,0.13020896883960734,0.038946407,-0.7961717695767048,-0.43494504337378337,0.073287518,-0.14131702517400366,0.38846721335145035,0.072248626,-0.08771738531368098,-0.08402517096526799,0.084403182,0.799330382496646,0.519625251808093,0.5624435457014584,0.005895887,0.7997192823571823,3.5,0.6558117095407628,60.46127366609294,0.8784672983052493,0.7104584205362144,0.33431000167254943,0.6683637764946455,0.5660008956964492,0.8783924435272714,0.05782323228360543,0.9931354487431037,0.9996029323466934
132,132,17,18,,,6,-0.2590790858467036,0.13811882648320292,0.054988965,0.2703166158463968,0.14587383979770932,0.044896652,-0.7961717695767048,-0.7879746524763793,0.054779,-0.14131702517400366,-0.19383786962582994,0.052224243,-0.08771738531368098,-0.2080447713696853,0.06231547,0.7998496136751612,-0.535532147271606,-0.9322324004149695,0.070068879,0.7119197334,5.4,0.7936895962806754,52.94744525547445,1.0188932624687175,0.634879610489419,0.3853978515376354,0.49957073606068136,0.4091277688487365,0.6484835932832156,0.6871925665871501,0.9983270752787714,0.8741745086765086
133,133,178,179,,,10,0.7570164508398803,0.8222276033387634,0.00044864,1.046511469919622,0.9334948841549751,0.042889094,0.8585350935644364,0.9450486145967437,0.000677081,-0.14131702517400366,0.06878162961554043,0.0598278230574935,0.8653201524187449,0.9479678506579665,0.004979904,0.7001906841742311,0.519625251808093,0.5786721788515811,0.000380412,0.7994587120861979,3.7,0.6282361321927805,55.285714285714285,-0.4200688009125237,0.005048398538497778,0.368161280320912,0.006174808773469322,0.4686950163817025,0.05168325211831002,0.003730837322219758,0.001869304016021367,0.9992306876286617
134,134,66,67,,,12,0.7570164508398803,0.832747085619886,0.004575443,1.046511469919622,1.1212825246435563,0.000962402,0.8585350935644364,0.9458431927518407,8.110445156701668e-05,1.7670667335860462,2.1455019525097203,0.083660678,0.8653201524187449,0.9687434634644853,0.004915223,0.7002178725688736,0.519625251808093,0.5785393715834173,4.680010167893024e-05,0.7997149323437043,4.2,0.9315674830205878,50.41883116883117,-1.418178680729556,0.052704684689574025,0.008185422816607436,0.0007396521803081103,0.6554041138125178,0.051009993867630374,0.00045897650011451,0.0021411520808687357,0.9995967180171216
135,135,176,177,,,10,0.7570164508398803,0.7478941035614383,0.020139204,0.2703166158463968,0.2756807903033077,0.012683903,-0.7961717695767048,-0.3865438795669602,0.071943532,0.8128748542060211,0.6641171213693282,0.064329642,-1.040754923046107,-0.430621618480906,0.081318906,0.7835480875534244,0.519625251808093,0.4376330325768424,0.030262519,0.7977010610999999,2.4,0.26975362666900776,52.86293436293436,-0.032816618962982304,0.23243486512294115,0.1088243516811256,0.6561069613762941,0.503962740436584,0.8462885140213391,0.2967962095924934,0.8353333278163761,0.9967197477072202
136,136,22,23,,,10,-1.2751746225332876,-1.353211177803879,0.003643972,-0.5058782382268284,-0.5807801599426573,0.027703772,-1.6235252011472756,-1.717481926910671,0.006744259,-1.0955089045540285,-0.7327381001044743,0.06035627,-1.040754923046107,-1.1285928858052614,0.001033784,0.7979666384478292,-1.590689546351305,-2.2548685782694435,0.057467532,0.7003047149046324,0.2,-0.9711473539902045,43.43867924528302,-0.28396036609447767,0.04194806545734289,0.2377825395314173,0.06150594989854794,0.47283492542379923,0.010608472072052913,0.5636062863539023,0.9794998080407398,0.8575815594179143
137,137,231,232,,,10,-0.2590790858467036,-0.2651550406947918,0.005327182,0.2703166158463968,0.48253775532946874,0.054945744,0.8585350935644364,0.7646972760396368,0.04167336,-0.14131702517400366,-0.2522682389339736,0.0588431899487863,-1.040754923046107,-0.9840523834523552,0.032773229,0.7966912807454491,0.519625251808093,0.552016549225226,0.008497266,0.7998491378058589,1.0,-0.17145561089871206,48.71629445822994,-0.48193474601492897,0.06138576030547425,0.4716777447817684,0.3800505874224717,0.46098129683485395,0.34098127425882746,0.08333596152492273,0.966747914155861,0.999788440864971
138,138,155,156,,,12,0.7570164508398803,0.8150738318670009,0.00329936,0.2703166158463968,0.3271206808938291,0.01749565,0.8585350935644364,0.9457682360424075,0.000142075,0.8128748542060211,0.4376889444972378,0.070408296,0.8653201524187449,0.9602926958092417,0.001567663,0.7008574287984857,0.519625251808093,0.578516568874642,7.997993870170088e-05,0.7998071567501711,4.4,0.9867186377165525,54.58974358974359,0.6577084435748906,0.03796848899510452,0.15013724019660316,0.0012956882847076914,0.5515835565189249,0.016165566761600036,0.0007843839852341264,0.008535870329880346,0.9997284676908321
139,139,94,95,,,12,0.7570164508398803,0.786206774727669,0.011772223,1.046511469919622,0.804506099190928,0.053278619,0.8585350935644364,0.9453514846263298,0.000450301,-0.14131702517400366,0.2929637907487381,0.072406965,0.8653201524187449,0.9047009260718086,0.016899657,0.7014059944279325,0.519625251808093,0.5798981546055668,0.000753983,0.7993921,3.8,0.5455094001488328,55.09259259,0.8526012708148653,0.13581303927939636,0.4573640767384641,0.0041066320718223075,0.5672413401102392,0.17575480409359542,0.007394592497996968,0.014020802661054432,0.9991355271287684
140,140,134,135,,,12,0.7570164508398803,0.8304098293279084,0.004350634,0.2703166158463968,0.36145818474541,0.037593487,0.8585350935644364,0.9459279643809939,1.570684745515024e-05,-0.14131702517400366,-0.29422428965723213,0.078962128,0.8653201524187449,0.9644357134290057,0.003056115,0.7025953854152618,0.519625251808093,0.5799257797391278,0.000732762,0.7999959545285578,0.8,-0.5299381164224847,38.77552447552448,-0.49358983818573077,0.05010859225837794,0.3226940473984864,0.00014324243885076323,0.6185951779191962,0.031658719151646836,0.007186469949444837,0.025913142849026904,0.9999981798706409
141,141,61,62,,,4,0.7570164508398803,0.7052746661071476,0.027528356,-2.0582679463732787,-2.226973481059174,0.000491918,0.8585350935644364,0.6407631312825469,0.051536917,-1.0955089045540285,-1.1526808889960325,0.05030891,0.8653201524187449,0.9404729363408093,0.007320047,0.7348643823080692,0.519625251808093,0.5509146358014116,0.00666294,0.7999858020571707,0.9,-0.5299381164224847,48.333333333333336,0.1435924848487298,0.31776472994222066,0.004145922601754922,0.47000375252859805,0.39412284826443633,0.0760415734571918,0.06534601750741947,0.3485605251329327,0.9999836762826665
142,142,142,143,,,4,-1.2751746225332876,-1.3556062224734406,0.001454614,-0.5058782382268284,-0.5555296638531874,0.008709671,-1.6235252011472756,-1.6938514834011118,0.014087498,-0.14131702517400366,-0.623535693018134,0.067027197,-1.040754923046107,-1.1274879951197365,4.190295187127101e-05,0.7957910128607637,-1.590689546351305,-1.8289990204544733,0.032405842,0.7002439593634335,1.3,-1.109025240730117,39.06636726546906,-0.9741946105935387,0.016665377784791522,0.07470223271879375,0.12847444718413628,0.5250956706094477,0.0002840785199210716,0.3178166066110316,0.9577464234273787,0.8574947654440007
143,143,17,18,,,10,-2.2912701592198714,-2.467886940781344,0.037159558,-2.0582679463732787,-1.9256848808409484,0.042889673,-2.450878632717846,-2.6037149341189805,0.024666319,-1.0955089045540285,-1.2749491534651474,0.027667094270372,-3.899867536243385,-3.3637622824769675,0.071062457,,-3.701004344510703,-3.786066117834907,0.080643479,0.7294144826964157,0.9,0.5455094001488328,52.5,-0.129133316355282,0.42898576920453046,0.3681662515221099,0.22495064051288738,0.216744477554264,0.7395301319319314,0.7909017556884821,,0.8991671066205439
144,144,140,141,,,6,-0.2590790858467036,0.267068547517459,0.058417694,-0.5058782382268284,-0.5328166997841488,0.010485541,-0.7961717695767048,-0.6502317554609537,0.062081023,-0.14131702517400366,-0.00797274073078247,0.051241395,0.8653201524187449,0.5342901467181245,0.059656523,0.7893308363989207,0.519625251808093,0.5242127261358097,0.01530629,0.7999286718269445,2.6,0.24217804932102538,54.76190476190476,0.6419818988607371,0.6744745439908469,0.08994956790245597,0.566163353767228,0.40142803403163774,0.6208068720533354,0.1501146914637864,0.8931531845538654,0.9999020613449326
145,145,255,256,,,10,0.7570164508398803,0.8002094346559687,0.007989879,-0.5058782382268284,-0.46988035995032174,0.081084095,0.8585350935644364,0.9404911241105299,0.002929083,-0.14131702517400366,-0.5820825989329487,0.06192906,0.8653201524187449,0.8596773011602562,0.025400428,0.7042083697939858,0.519625251808093,0.5759772954769155,0.001315075,0.7997699993622525,4.3,-0.30933349763862455,39.55211267605634,0.5519960864671645,0.09213456274785212,0.6960974370144276,0.02671250199360549,0.4851563280445349,0.2642385042974921,0.012897438594420904,0.04204085791835244,0.9996753854979316
146,146,46,47,,,10,-0.2590790858467036,-0.2702829415506512,0.006293748,-2.0582679463732787,-2.2279726184478488,0.000524445,0.8585350935644364,0.871261907294539,0.021268305,-1.0955089045540285,-1.3938133555574526,0.04714911,-0.08771738531368098,-0.3103799723961394,0.054070576,0.7998071257803161,0.519625251808093,0.5716253400822956,0.00279275,0.7997334840924566,-0.4,0.5179338228008504,48.97368421052632,-1.0908238294658543,0.07254765630097033,0.0044251942103293,0.19396160538337695,0.3693686420442795,0.5626632919353841,0.027389568415436424,0.9979022524032404,0.9996232206202665
147,147,11,12,,,6,0.7570164508398803,-0.03952514570831627,0.085697777,-0.5058782382268284,-0.2344312582651703,0.05439773,-0.7961717695767048,-1.0383113685517171,0.063067001,-0.14131702517400366,-0.25014154923719517,0.063274204,-1.040754923046107,-0.5118521218097336,0.069779871,0.7974041243114129,-0.535532147271606,-0.5429258011340774,0.053960718,0.7148045514,2.0,0.021573430537165223,52.43199164457299,0.16679640875307578,0.9895047118164279,0.46697258441341966,0.5751552257486043,0.4956943279090221,0.7261798187533132,0.529213606132504,0.9738754090482544,0.8782956935642788
148,148,56,57,,,4,-1.2751746225332876,-0.9228175034748254,0.05693967,-2.0582679463732787,-0.8476783961897202,0.1164798830526872,-1.6235252011472756,-1.7248264922022125,0.003689555,-0.14131702517400366,-0.39431196384419226,0.05699311,-1.040754923046107,-1.117424837204075,0.004548164,0.7952573006097395,-1.590689546351305,-2.0214122367316683,0.063513672,0.7000735043897294,1.8,-1.109025240730117,37.05714285714286,-0.6597420134747701,0.657406335335828,0.9999999999999999,0.0336478158336924,0.4464875755309634,0.04718931236554755,0.6229031180631988,0.9524100052778524,0.8572512573746268
149,149,16,17,,,4,-2.2912701592198714,-2.4275757539428096,0.007314259,-2.0582679463732787,-2.2259884261040077,0.000772482,0.8585350935644364,0.3806546801882717,0.063398756,-1.0955089045540285,-1.2971299598099193,0.0458494216810337,-1.040754923046107,-1.0206407779183173,0.093292942,0.7984094997582588,0.519625251808093,0.49222553694115995,0.016619649,0.7999437031289204,1.5,-0.39206022968257226,48.333333333333336,0.08344907736081969,0.0843325087003509,0.00655480013697372,0.5781807481123705,0.3591867467757116,0.9709250924745956,0.16299531076748924,0.9839278366838231,0.9999235347184857
150,150,96,97,,,6,0.7570164508398803,0.8215428381610246,0.000697167,-0.5058782382268284,-0.6740170644222332,0.057573479,0.031181661993865763,-0.013563100202925706,0.073532313,-1.0955089045540285,-0.8605448268057064,0.056938143,0.8653201524187449,0.9595995544574383,0.000581287,0.7000549251657958,0.519625251808093,0.524129055785264,0.015319307,0.7998058712641068,3.3,-0.30933349763862455,41.84739263803681,-1.0696444465239987,0.007918386233153548,0.49423905631855913,0.6705962454763886,0.4460569582598376,0.00589847472108761,0.15024235421363338,0.0005118930980865244,0.9997266312748984
151,151,12,13,,,4,-2.2912701592198714,-2.4500594794380386,0.000873982,-2.0582679463732787,-2.1823018839217823,0.010919198,-1.6235252011472756,-1.7406024756952645,0.005599424,-1.0955089045540285,-1.176230587922357,0.0412270283705291,-1.9937924607785331,-1.863837541735316,0.048827708,0.7992422018,-2.645846945431004,-2.8325317037934035,0.014226984,0.7119191954478084,-0.2,-1.9087169838216091,32.92763157894737,-1.2506898609929062,0.009960244358148261,0.09367287739793785,0.05106534193386826,0.32297443041426327,0.5080907878271563,0.1395295203885493,0.9922537581521214,0.874173740170335
152,152,123,124,,,6,-0.2590790858467036,0.2062171772283724,0.056099174,-0.5058782382268284,-0.15299017375290938,0.061886657,0.031181661993865763,-0.1017980847716194,0.060459555,-1.0955089045540285,-1.1647265758227319,0.0374345455789568,-0.08771738531368098,0.36641313703229483,0.05702492,0.7982006054472095,0.519625251808093,0.2974316817057894,0.048459352,0.7999373063228574,3.0,-0.19903118824669444,47.84362934362935,0.1843181955914264,0.6477002946343855,0.5312713113106463,0.5513759724281938,0.29326372052472066,0.5934147718652847,0.4752595835870046,0.9818391692592376,0.9999143963879301
153,153,24,25,,,6,0.7570164508398803,0.7354643078071886,0.022710881,0.2703166158463968,-0.0823241040908758,0.055551314,-0.7961717695767048,-0.6934540723007889,0.05113654,-1.0955089045540285,-1.0324994419468634,0.044341013,0.8653201524187449,0.5331715063132169,0.063581433,0.7268937361137773,0.519625251808093,0.5140479466641407,0.017561234,0.7996398625160964,4.1,0.7936895962806754,58.536389536389535,1.221833919667323,0.2621325693749108,0.4768770717410449,0.46635241474186495,0.34736971419308516,0.6616608792683606,0.17222979876892452,0.2688645823603002,0.9994894749816631
154,154,95,96,,,6,0.7570164508398803,0.5705640615598562,0.046516913,-0.5058782382268284,-0.5267196521183672,0.012399064,-0.7961717695767048,-0.7070002270033512,0.055256654,-0.14131702517400366,-0.32450849925986036,0.057480906,0.8653201524187449,0.3403798639821972,0.07692882,0.7348640993624997,0.519625251808093,0.2201726084876002,0.054925033,0.7997523508485755,4.4,1.17974767915243,60.99471908464135,1.4136507868814143,0.5370444256262701,0.10637876968110355,0.5039268206988704,0.45030902080514773,0.8005925349750473,0.538671016028694,0.34855769605065223,0.9996501732357171
155,155,207,208,,,10,0.7570164508398803,0.8174082332356507,0.002408184,0.2703166158463968,0.30657881623224476,0.016973697,0.8585350935644364,0.9458663693037934,8.806884227940906e-05,-0.14131702517400366,-0.1429687474899488,0.071519276,0.8653201524187449,0.9382496568032443,0.008133376,0.7067542724172255,0.519625251808093,0.578501643239314,0.000126689,0.7997165043336281,4.4,0.6833872868887457,55.94444444444444,1.2377953558743608,0.027677196082171306,0.1456558353971989,0.0008031656762625012,0.5602870909282135,0.08450743607166937,0.0012424778016367336,0.06749652422451913,0.9995989637259038
156,156,266,267,,,10,0.7570164508398803,0.813392235009043,0.004204763,1.046511469919622,0.9964344258774984,0.033807914,0.8585350935644364,0.9385701451552692,0.003820259,-0.14131702517400366,0.1888290930003888,0.077567239,0.8653201524187449,0.9252473559464718,0.012006089,0.7075852754718597,0.519625251808093,0.5782630397178173,0.000248184,0.7998488167710093,2.8,0.7936895962806754,55.22565445026178,0.7582587804937243,0.04842407518374568,0.29019172437190127,0.03483980352049049,0.6076674704819442,0.124818129780244,0.0024340262223681393,0.07580545806396444,0.9997879822419417
157,157,42,43,,,6,-1.2751746225332876,-0.8058705740188792,0.067130918,-2.834462800446504,-2.961849822113953,0.017518066,-0.7961717695767048,-0.7252132470338121,0.033370748,-1.0955089045540285,-1.1747685873580613,0.028633780793555,-1.040754923046107,-1.1121099603084554,0.005960439,0.7962672645415324,-0.535532147271606,-0.23378535080631727,0.078412861,0.7085094921815198,2.5,-0.4747869617265194,45.964970809007504,0.12986811047869684,0.7750947810708397,0.150329700379768,0.3043328490804004,0.22431760165867518,0.061889545756784445,0.7690252228669253,0.9625083117072899,0.8693027162191503
158,158,155,156,,,10,-0.2590790858467036,-0.22505314429552278,0.015372631,-2.0582679463732787,-2.2260856975025605,0.00056266,0.8585350935644364,0.9407348229037409,0.002781354,-1.0955089045540285,-1.2643021795104146,0.041083374,-0.08771738531368098,-0.30795718533106803,0.062739885,0.7996826153219956,0.519625251808093,0.5786968369769895,0.000273797,0.7999581767951525,-1.2,-0.2541823429426598,50.66666666666666,-1.7281068202829806,0.17739052042124492,0.004753302075231377,0.02536525057832367,0.32184902693540257,0.6529012878219859,0.002685222812352859,0.9966573121413065,0.9999442114663936
159,159,14,15,,,4,-0.2590790858467036,-0.26918921607122076,0.008605076,-2.0582679463732787,-2.2274818485925705,0.000114527,0.8585350935644364,0.8497636536965084,0.023241381,-1.0955089045540285,-1.3416703960949186,0.046653182,0.8653201524187449,0.6035894882792989,0.054373717,0.7119201907557112,0.519625251808093,0.5445953046694401,0.008163277,0.7999360314422709,5.2,-0.39206022968257226,45.230769230769226,0.3345816391831292,0.09923885250224157,0.0009057039639619139,0.21195556346512523,0.3654834898250409,0.565818657179726,0.08006040232090889,0.1191488899469979,0.9999125751227386
160,160,238,239,,,10,0.7570164508398803,0.6225215023709176,0.03852587,0.2703166158463968,0.40605651362398937,0.03450628,0.8585350935644364,0.08312012162029463,0.090011764,-0.14131702517400366,-0.08929693321430227,0.081814968,0.8653201524187449,0.5727096572694402,0.056954694,0.7437820706744617,0.519625251808093,0.5747638219788896,0.001749876,0.7996405353645514,3.2,-0.11630445620274726,43.818558409279206,-0.03305151045586801,0.44476392862809616,0.2961877829138404,0.8208847039565614,0.6409446271479803,0.5926837962478356,0.017161700044541782,0.4377256397783631,0.9994904361975473
161,161,139,140,,,12,-0.2590790858467036,-0.12796557666767192,0.03345139,-0.5058782382268284,-0.5290669290562129,0.06767907,0.8585350935644364,0.9218248488842414,0.008412911,-0.14131702517400366,-0.18479671825038813,0.042536423,-0.08771738531368098,-0.30786458213186985,0.064246311,0.7997815150192309,0.519625251808093,0.577254886451605,0.000750362,0.7999563606230707,1.4,-0.30933349763862455,51.68981481481482,0.0038935657822881083,0.3861638764938137,0.5810040409210359,0.07672363747927242,0.3332323659422994,0.66858152983337,0.007359079951542642,0.9976461785919009,0.9999416169245762
162,162,99,100,,,6,-0.2590790858467036,-0.1972186964262946,0.025903016,0.2703166158463968,0.08460468034521253,0.056694568,0.031181661993865763,0.09337020818307114,0.076752408,-0.14131702517400366,-0.07440713612633906,0.066671836,-1.040754923046107,-0.6686666429689132,0.055731794,0.7932452934196335,0.519625251808093,0.5314518278907929,0.013740354,0.7995075009,1.9,-0.4747869617265194,44.90476190476191,-0.17369558814844452,0.2989953173647872,0.4866928673443619,0.6999627039651884,0.5223117350829584,0.5799547488497413,0.1347569519044098,0.9322925887005544,0.9993003862100397
163,163,20,21,,,4,-2.2912701592198714,-2.4653814673922514,0.008070671,-2.0582679463732787,-2.227472798840735,0.000165332,0.8585350935644364,0.6119968824347859,0.050846456,-2.0497007839340533,-1.959799932458808,0.0540639943601724,0.8653201524187449,0.7047448423530673,0.027899146,0.7053403747825087,0.519625251808093,0.5587410620808375,0.004786321,0.7999837645472532,0.5,-1.3020542821659944,39.42592592592592,-0.7629264907066782,0.09306754808074001,0.0013419075509395412,0.4637069214429824,0.4235405749008669,0.2902474174191467,0.0469412896933979,0.053359413852782644,0.9999807655426888
164,164,123,124,,,12,0.7570164508398803,0.809561355362975,0.005217085,0.2703166158463968,0.3024819697469898,0.009022331,0.8585350935644364,0.32604410660158367,0.083794898,-0.14131702517400366,0.005965618170847742,0.067578302,0.8653201524187449,0.8321238084346653,0.030217994,0.7468788204495809,0.519625251808093,0.565603531174128,0.004936722,0.7999088583153366,0.8,-0.6678160031623972,40.46241988735677,-0.6996735672653297,0.060114361080365844,0.07738668136566758,0.7641884458277077,0.5294130852619446,0.3143840811700471,0.04841633042780199,0.4686890506290169,0.9998737562162859
165,165,19,20,,,6,0.7570164508398803,0.8196892445845556,0.001395719,1.046511469919622,1.4934855339954225,0.065937493,0.8585350935644364,0.8771073350695022,0.022279069,2.721258612966071,2.782567096456143,0.0415870178741578,0.8653201524187449,0.9590488249405472,0.000353949,0.7000091531052022,0.519625251808093,0.5721337190361254,0.002800432,0.7987115035677561,0.9,-1.6881123650377492,34.815602836879435,-0.823466976670657,0.015985258822760227,0.5660511399388937,0.2031795194660277,0.32579462612599086,0.0035321355458582705,0.02746490875839752,5.423289930917008e-05,0.9981632426618682
166,166,89,90,,,10,-0.2590790858467036,-0.18656115568583004,0.022224356,0.2703166158463968,0.36750536208774587,0.029956824,-0.7961717695767048,-1.1905823396200774,0.058122057,-0.14131702517400366,-0.04379673537601763,0.046307652,-0.08771738531368098,-0.21753481445253103,0.056474829,0.7997815394041368,-1.590689546351305,-1.575028925807087,0.050374249,0.7005132905003848,0.2,-1.274478704818012,38.00199071001991,-0.8322362590717216,0.2565141827885745,0.25712688288437696,0.5300585771387216,0.3627765713886681,0.5876889280413702,0.49403971854081596,0.9976464224087778,0.8578795257343933
167,167,206,207,,,12,-0.2590790858467036,-0.1913932454232682,0.055566118,0.2703166158463968,-0.001390972370809527,0.088991563,0.8585350935644364,-0.004528719733412789,0.093712499,-1.0955089045540285,-1.1956039171122967,0.042335634,0.8653201524187449,0.41025179762723085,0.072930448,0.7060085122,0.519625251808093,0.5479209961598727,0.009017316,0.7999275175662802,-0.3,-0.7781183125543267,38.9,-1.1808599757507592,0.6415445684534778,0.7639896898539278,0.8546344786543729,0.33165936375458527,0.7589738689326784,0.08843629286531836,0.06003990626088651,0.9999004123945981
168,168,105,106,,,4,-1.2751746225332876,-1.0371965021125011,0.048842105,0.2703166158463968,0.6448848790010935,0.068229678,-1.6235252011472756,-1.6127798881273903,0.031573414,-1.0955089045540285,-0.8399500464932232,0.0603204148295208,-1.040754923046107,-1.1231987190763562,0.002175195,0.7946594586098484,-1.590689546351305,-1.8415589768341836,0.028764272,0.7000237783000001,1.3,-1.3020542821659944,37.15384615384615,-0.637992179764478,0.5638957231823184,0.5857314729576184,0.2879416139455648,0.4725540322393886,0.02248930837895143,0.28210232221675313,0.9464323742741687,0.8571802198223376
169,169,22,23,,,12,0.7570164508398803,0.8225209869465749,0.000363391,1.046511469919622,1.1364298318303878,0.015554191,0.8585350935644364,0.9459198887307881,1.3880450060207095e-05,2.721258612966071,2.53575862929539,0.071407652,0.8653201524187449,0.9585873879554296,0.003528862,0.7002797599136684,0.519625251808093,0.5786287414379755,5.758021623102357e-05,0.7999766105264058,-1.2,-1.4675077462538892,31.867231638418083,-1.3653169095211009,0.004063943807294689,0.13346818439953598,0.00012658615284595587,0.559412616747848,0.03657949678702739,0.0005647012498560669,0.002759943853694047,0.999970545472444
170,170,121,122,,,10,0.7570164508398803,0.8241240440835595,0.001001939,-2.0582679463732787,-1.8425934309668308,0.0482464,0.8585350935644364,0.945674669299875,0.000246059,-0.14131702517400366,0.7224547768455905,0.1206212054423064,0.8653201524187449,0.9803446585142779,0.007719944,0.7000404540609452,0.519625251808093,0.5801980754627001,0.000985245,0.7994259677927829,2.3,-0.28175792029064217,45.04341736694678,0.3390557628571416,0.011437890712246886,0.41415825096822556,0.0022439962754655326,0.9449567811688754,0.08020406251382417,0.009662668310789154,0.0003672011476574255,0.9991839098814407
171,171,240,241,,,12,0.7570164508398803,0.8335082189330684,0.004176801,1.046511469919622,1.127753852633663,0.004355946,0.8585350935644364,0.9509474992313671,0.002775424,1.7670667335860462,2.0088439768108204,0.077192598,0.8653201524187449,0.9632298149639308,0.002063226,0.7006688947318253,1.5747826508877918,1.252353854346261,0.066176573,0.7037393292344859,3.2,0.6282361321927805,55.68181818181819,0.7214031867290474,0.048101170244169836,0.03732184768357733,0.025311170466141078,0.6047324934034818,0.021323833926324705,0.6490192173357129,0.006650778478981323,0.8624881707436586
172,172,83,84,,,6,0.7570164508398803,0.5609181394599202,0.046637238,0.2703166158463968,0.13521161199112047,0.040615835,-0.7961717695767048,-0.16175969328062736,0.086444378,-0.14131702517400366,-0.07266928256477037,0.05803461,0.8653201524187449,0.3247802210950732,0.078764206,0.7294211253840558,0.519625251808093,0.4541599775203422,0.028103798,0.7998297172775551,4.6,0.6282361321927805,57.2228836,0.9557074508824781,0.5384339377088987,0.3486434429047291,0.7883510386819265,0.4546467962975605,0.8196968896956286,0.2756247984368926,0.29413513956964277,0.9997606971432674
173,173,44,45,,,4,-2.2912701592198714,-2.4475516649106996,0.000598675,-2.0582679463732787,-2.227434970750377,9.038894760175164e-06,-1.6235252011472756,-1.609829908952817,0.032884412,,,1.0044630755437925e-06,-1.9937924607785331,-2.169981267304357,0.00066256,0.7939912603,0.519625251808093,-0.5685914050917483,0.086840337,0.7999187394052569,5.6,-0.08872887885476438,49.42857142857143,1.2880900986248522,0.006781001449922608,0.0,0.2998975867804966,5.414197344000231e-06,0.006744437489249615,0.8516767370736978,0.9397512730228552,0.9998878721149161
174,174,210,211,,,10,0.7570164508398803,0.7396806480088928,0.021591341,1.046511469919622,0.6239082159330943,0.076899724,0.8585350935644364,0.9459075114542697,3.5806962196958295e-05,-0.14131702517400366,-0.05267850731466465,0.069266731,0.8653201524187449,0.9383112806351864,0.008059052,0.7014060609931022,0.519625251808093,0.5789605194015605,0.000316983,0.7995308829536951,8.7,2.2827707730717295,57.78260869565217,0.8146886653322039,0.24920413092083973,0.6601710982791622,0.0003265504422436511,0.5426404159961977,0.08373380476999635,0.0031087646050003467,0.014021468224902911,0.9993337892761373
175,175,113,114,,,12,0.7570164508398803,0.8081818075264025,0.005665433,-0.5058782382268284,-0.13463330957787567,0.056923956,0.8585350935644364,0.9415279954498491,0.002429034,-0.14131702517400366,-0.15764625102309263,0.066748145,0.8653201524187449,0.928109678272308,0.010804122,0.7042084216440344,0.519625251808093,0.578358807086518,0.000179787,0.7995387985475417,7.2,1.7588348034600627,70.07513914656772,1.4950910230576235,0.06529187999349613,0.4886623559460669,0.022152180574248014,0.5229095478313772,0.11230697194726895,0.0017632304091020302,0.04204137635040883,0.9993450973121168
176,176,120,121,,,4,-2.2912701592198714,-2.431438095395996,0.006572041,-2.0582679463732787,-1.9103674302275613,0.045750257,-1.6235252011472756,-1.7640114590918303,0.013355512,-2.0497007839340533,-1.9495896788447862,0.072709097,-1.040754923046107,-1.1336892091914392,0.002917941,0.7997816458,-2.645846945431004,-2.8069607726687065,0.019690992,0.7008529973107216,0.9,-1.3572054368619595,39.32692307692308,-0.3682416708036839,0.07576138151194876,0.39272676725187683,0.12179891851700606,0.5696082740407754,0.03022047939763238,0.19311715858982317,0.9976474862269953,0.8583648230990911
177,177,223,224,,,10,-0.2590790858467036,0.023536941695078396,0.047472445,0.2703166158463968,0.05878374957436871,0.048555998,0.8585350935644364,0.2855386752236655,0.085626565,-0.14131702517400366,0.1938520619398582,0.069917423,-0.08771738531368098,0.0733383102193919,0.04063364,0.7996403620981425,0.519625251808093,0.5457802777532145,0.010324208,0.7931918365764432,1.0,-0.7781183125543267,42.34399308556612,-0.30949083430931024,0.5480789010830608,0.4168164097738766,0.780892789308507,0.547738005702447,0.4227995293798526,0.10125348780063675,0.99623483566599,0.9902779728839749
178,178,267,268,,,10,-0.2590790858467036,-0.18247975854714674,0.02622991,-2.0582679463732787,-2.0708548031851395,0.028745581,0.8585350935644364,0.9433671792402234,0.001233611,-1.0955089045540285,-0.7140764420253166,0.063300792,-1.040754923046107,-1.0337947612783727,0.024869823,0.7974041301139493,0.519625251808093,0.5785538701869812,0.000330237,0.7999912432104452,1.3,-1.5778100556458192,31.55,-1.0128845950645604,0.30277028651283466,0.24672734462433282,0.011250222741930443,0.4959026211032057,0.2587154883561512,0.0032387517054437726,0.9738754670659597,0.9999914493895475
